date,Open,High,Low,Weekday,Close
2008-04-16,1.9626,1.9804,1.9601,Wednesday,1.9727
2008-04-15,1.9764,1.9765,1.96,Tuesday,1.9627
2008-04-14,1.9683,1.9893,1.9653,Monday,1.9764
2008-04-11,1.9714,1.9756,1.9687,Friday,1.9699
2008-04-10,1.975,1.9842,1.9706,Thursday,1.9715
2008-04-09,1.9682,1.9791,1.9649,Wednesday,1.975
2008-04-08,1.9883,1.9927,1.9664,Tuesday,1.9683
2008-04-07,1.9935,1.994,1.9835,Monday,1.9883
2008-04-04,1.9958,2.0046,1.9909,Friday,1.9931
2008-04-03,1.9887,1.9975,1.9759,Thursday,1.9958
2008-04-02,1.975,1.9898,1.9748,Wednesday,1.9887
2008-04-01,1.9832,1.9873,1.973,Tuesday,1.9767
2008-03-31,1.9947,1.9978,1.9813,Monday,1.9832
2008-03-28,2.0061,2.0089,1.9882,Friday,1.994
2008-03-27,2.0072,2.0191,2.0024,Thursday,2.0061
2008-03-26,2.0064,2.0109,1.9925,Wednesday,2.0084
2008-03-25,1.9857,2.0066,1.9848,Tuesday,2.0059
2008-03-24,1.9816,1.9876,1.9759,Monday,1.9876
2008-03-21,1.9849,1.988,1.9811,Friday,1.9817
2008-03-20,1.9833,1.988,1.9737,Thursday,1.9846
2008-03-19,2.0083,2.0148,1.9802,Wednesday,1.9829
2008-03-18,1.9986,2.0273,1.9953,Tuesday,2.0076
2008-03-17,2.0169,2.022,1.994,Monday,1.999
2008-03-14,2.0322,2.0392,2.0175,Friday,2.0215
2008-03-13,2.0272,2.0387,2.0249,Thursday,2.0324
2008-03-12,2.0071,2.0279,2.0054,Wednesday,2.0275
2008-03-11,2.0055,2.021,1.9995,Tuesday,2.007
2008-03-10,2.0166,2.0219,2.0063,Monday,2.0068
2008-03-07,2.009,2.021,2.0082,Friday,2.0144
2008-03-06,1.9918,2.0115,1.9893,Thursday,2.0103
2008-03-05,1.9863,1.9964,1.972,Wednesday,1.9923
2008-03-04,1.9833,1.9889,1.9816,Tuesday,1.9862
2008-03-03,1.9889,1.9935,1.9808,Monday,1.9831
2008-02-29,1.9885,1.992,1.9788,Friday,1.9877
2008-02-28,1.9815,1.9946,1.9762,Thursday,1.989
2008-02-27,1.987,1.997,1.9789,Wednesday,1.9817
2008-02-26,1.9672,1.9873,1.9641,Tuesday,1.9867
2008-02-25,1.9692,1.9699,1.9613,Monday,1.9671
2008-02-22,1.9627,1.9706,1.9608,Friday,1.9685
2008-02-21,1.9413,1.9641,1.9405,Thursday,1.9629
2008-02-20,1.9481,1.9502,1.9358,Wednesday,1.9419
2008-02-19,1.9525,1.9542,1.9453,Tuesday,1.9477
2008-02-18,1.9571,1.9638,1.9476,Monday,1.953
2008-02-15,1.9688,1.9722,1.9579,Friday,1.9604
2008-02-14,1.9627,1.9737,1.9613,Thursday,1.9686
2008-02-13,1.9593,1.9665,1.9548,Wednesday,1.963
2008-02-12,1.9507,1.9631,1.9442,Tuesday,1.9594
2008-02-11,1.9455,1.9526,1.9403,Monday,1.9511
2008-02-08,1.9422,1.9509,1.9403,Friday,1.9455
2008-02-07,1.9613,1.9624,1.9388,Thursday,1.9419
2008-02-06,1.9649,1.9663,1.9553,Wednesday,1.9611
2008-02-05,1.9731,1.9762,1.9604,Tuesday,1.964
2008-02-04,1.9655,1.9786,1.965,Monday,1.9734
2008-02-01,1.987,1.9939,1.9653,Friday,1.9676
2008-01-31,1.9862,1.9944,1.9823,Thursday,1.9868
2008-01-30,1.9893,1.9958,1.9837,Wednesday,1.9878
2008-01-29,1.9841,1.9929,1.981,Tuesday,1.9892
2008-01-28,1.9798,1.989,1.9727,Monday,1.9837
2008-01-25,1.9762,1.9849,1.9737,Friday,1.9812
2008-01-24,1.9551,1.9778,1.9499,Thursday,1.9765
2008-01-23,1.9606,1.9643,1.9464,Wednesday,1.9556
2008-01-22,1.9431,1.9625,1.9336,Tuesday,1.961
2008-01-21,1.957,1.9583,1.9428,Monday,1.9431
2008-01-18,1.9712,1.9726,1.9518,Friday,1.9551
2008-01-17,1.9634,1.9778,1.9604,Thursday,1.9712
2008-01-16,1.9625,1.972,1.953,Wednesday,1.9634
2008-01-15,1.9557,1.974,1.9523,Tuesday,1.9624
2008-01-14,1.9578,1.9647,1.9554,Monday,1.956
2008-01-11,1.9612,1.9633,1.9482,Friday,1.9564
2008-01-10,1.9587,1.9667,1.9541,Thursday,1.9612
2008-01-09,1.973,1.9763,1.9552,Wednesday,1.9584
2008-01-08,1.9707,1.9826,1.9665,Tuesday,1.9727
2008-01-07,1.9738,1.9757,1.9653,Monday,1.9696
2008-01-04,1.971,1.9846,1.9672,Friday,1.9725
2008-01-03,1.9806,1.9838,1.9703,Thursday,1.9704
2008-01-02,1.9862,1.9898,1.9775,Wednesday,1.9813
2008-01-01,1.9854,1.987,1.9835,Tuesday,1.9862
2007-12-31,1.9947,2.0101,1.9813,Monday,1.9848
2007-12-28,1.9959,2.0021,1.9901,Friday,1.9923
2007-12-27,1.9838,1.9965,1.9823,Thursday,1.9959
2007-12-26,1.978,1.9848,1.9766,Wednesday,1.9835
2007-12-25,1.9774,1.984,1.9696,Tuesday,1.9785
2007-12-24,1.9838,1.9844,1.9753,Monday,1.9773
2007-12-21,1.9837,1.9893,1.9808,Friday,1.9833
2007-12-20,1.9976,1.9984,1.9808,Thursday,1.9839
2007-12-19,2.0142,2.0194,1.9927,Wednesday,1.9978
2007-12-18,2.0204,2.0225,2.0109,Tuesday,2.0144
2007-12-17,2.0145,2.0228,2.0099,Monday,2.0206
2007-12-14,2.0412,2.0446,2.0145,Friday,2.0176
2007-12-13,2.0468,2.0481,2.0344,Thursday,2.0415
2007-12-12,2.0344,2.0564,2.0336,Wednesday,2.0467
2007-12-11,2.046,2.0514,2.0328,Tuesday,2.0342
2007-12-10,2.0302,2.0483,2.0302,Monday,2.046
2007-12-07,2.0278,2.0345,2.0223,Friday,2.0304
2007-12-06,2.0259,2.031,2.0183,Thursday,2.0278
2007-12-05,2.059,2.0612,2.0245,Wednesday,2.026
2007-12-04,2.0658,2.067,2.0558,Tuesday,2.0587
2007-12-03,2.0546,2.0678,2.0523,Monday,2.0659
2007-11-30,2.0611,2.0699,2.0534,Friday,2.0569
2007-11-29,2.0821,2.0823,2.0593,Thursday,2.0611
2007-11-28,2.0687,2.0832,2.058,Wednesday,2.0821
2007-11-27,2.0709,2.0754,2.0641,Tuesday,2.0688
2007-11-26,2.0602,2.0737,2.06,Monday,2.0714
2007-11-23,2.0618,2.0764,2.0517,Friday,2.0622
2007-11-22,2.0652,2.0682,2.0583,Thursday,2.0619
2007-11-21,2.0664,2.0695,2.0527,Wednesday,2.0651
2007-11-20,2.0502,2.0683,2.0454,Tuesday,2.0668
2007-11-19,2.0541,2.0565,2.0451,Monday,2.05
2007-11-16,2.0449,2.0549,2.0354,Friday,2.0545
2007-11-15,2.0514,2.0616,2.0418,Thursday,2.0451
2007-11-14,2.0708,2.0843,2.0505,Wednesday,2.0522
2007-11-13,2.053,2.0762,2.0521,Tuesday,2.0708
2007-11-12,2.086,2.0868,2.0527,Monday,2.0528
2007-11-09,2.1073,2.1159,2.088,Friday,2.0899
2007-11-08,2.1021,2.1116,2.0972,Thursday,2.1072
2007-11-07,2.0876,2.107,2.086,Wednesday,2.1014
2007-11-06,2.0803,2.0903,2.0802,Tuesday,2.0875
2007-11-05,2.0891,2.0893,2.0782,Monday,2.0806
2007-11-02,2.0774,2.0896,2.0763,Friday,2.0892
2007-11-01,2.0811,2.0872,2.0753,Thursday,2.0776
2007-10-31,2.0678,2.0821,2.0671,Wednesday,2.081
2007-10-30,2.0628,2.0702,2.0565,Tuesday,2.0675
2007-10-29,2.053,2.0643,2.0529,Monday,2.0629
2007-10-26,2.0515,2.0572,2.0479,Friday,2.0521
2007-10-25,2.0496,2.0551,2.0451,Thursday,2.0513
2007-10-24,2.0508,2.0516,2.0426,Wednesday,2.0497
2007-10-23,2.0306,2.0517,2.0302,Tuesday,2.0505
2007-10-22,2.0509,2.0533,2.0258,Monday,2.0307
2007-10-19,2.0425,2.0523,2.041,Friday,2.0515
2007-10-18,2.0408,2.0509,2.0381,Thursday,2.0424
2007-10-17,2.0323,2.0417,2.0287,Wednesday,2.0411
2007-10-16,2.0425,2.0436,2.0294,Tuesday,2.0324
2007-10-15,2.0355,2.0437,2.0318,Monday,2.0428
2007-10-12,2.0338,2.0364,2.0245,Friday,2.0362
2007-10-11,2.0419,2.0421,2.0309,Thursday,2.0336
2007-10-10,2.0369,2.0473,2.0366,Wednesday,2.0419
2007-10-09,2.0372,2.0388,2.0258,Tuesday,2.037
2007-10-08,2.0415,2.0426,2.0331,Monday,2.0374
2007-10-05,2.0384,2.0443,2.0304,Friday,2.0419
2007-10-04,2.0319,2.0426,2.0277,Thursday,2.0386
2007-10-03,2.0405,2.0442,2.0309,Wednesday,2.0318
2007-10-02,2.0429,2.0443,2.037,Tuesday,2.0405
2007-10-01,2.0462,2.0492,2.0377,Monday,2.0431
2007-09-28,2.0267,2.0488,2.0197,Friday,2.0471
2007-09-27,2.0157,2.029,2.0136,Thursday,2.0268
2007-09-26,2.0182,2.0216,2.0104,Wednesday,2.0156
2007-09-25,2.0215,2.0216,2.0085,Tuesday,2.0183
2007-09-24,2.0205,2.0316,2.0197,Monday,2.0215
2007-09-21,2.0089,2.0211,2.008,Friday,2.0201
2007-09-20,1.9997,2.0145,1.9973,Thursday,2.0092
2007-09-19,2.0126,2.0171,1.9951,Wednesday,1.9996
2007-09-18,1.9939,2.0148,1.988,Tuesday,2.0129
2007-09-17,2.0066,2.0091,1.9915,Monday,1.994
2007-09-14,2.019,2.0224,2.0055,Friday,2.0073
2007-09-13,2.0294,2.0345,2.019,Thursday,2.019
2007-09-12,2.0321,2.0363,2.0286,Wednesday,2.0294
2007-09-11,2.0276,2.0334,2.0234,Tuesday,2.0321
2007-09-10,2.0282,2.0328,2.0262,Monday,2.0274
2007-09-07,2.0232,2.0322,2.0161,Friday,2.0285
2007-09-06,2.0197,2.0264,2.0141,Thursday,2.0234
2007-09-05,2.0136,2.0225,2.0042,Wednesday,2.0199
2007-09-04,2.0184,2.0193,2.0075,Tuesday,2.0133
2007-09-03,2.0167,2.0213,2.0138,Monday,2.0182
2007-08-31,2.013,2.0231,2.0109,Friday,2.017
2007-08-30,2.0175,2.0182,2.0044,Thursday,2.013
2007-08-29,1.9997,2.018,1.9962,Wednesday,2.0177
2007-08-28,2.0103,2.014,1.9994,Tuesday,1.9994
2007-08-27,2.0177,2.0185,2.0102,Monday,2.0102
2007-08-24,2.0054,2.0131,1.998,Friday,2.0129
2007-08-23,1.9934,2.0091,1.9918,Thursday,2.005
2007-08-22,1.9816,1.9929,1.9801,Wednesday,1.9927
2007-08-21,1.9876,1.9904,1.9742,Tuesday,1.9816
2007-08-20,1.9808,1.9899,1.9769,Monday,1.9877
2007-08-17,1.9829,1.9934,1.9653,Friday,1.981
2007-08-16,1.9884,1.9888,1.9769,Thursday,1.9827
2007-08-15,1.9965,1.9971,1.9855,Wednesday,1.9886
2007-08-14,2.0122,2.013,1.9964,Tuesday,1.9968
2007-08-13,2.0225,2.0256,2.0085,Monday,2.0124
2007-08-10,2.0229,2.0267,2.0155,Friday,2.0232
2007-08-09,2.037,2.0394,2.021,Thursday,2.0225
2007-08-08,2.0212,2.0397,2.0156,Wednesday,2.037
2007-08-07,2.0315,2.0335,2.0188,Tuesday,2.0212
2007-08-06,2.0414,2.0461,2.0279,Monday,2.0313
2007-08-03,2.0372,2.0459,2.0337,Friday,2.0406
2007-08-02,2.0318,2.0377,2.0281,Thursday,2.0373
2007-08-01,2.0309,2.0348,2.0203,Wednesday,2.0324
2007-07-31,2.0245,2.0377,2.0232,Tuesday,2.0311
2007-07-30,2.0231,2.0288,2.0199,Monday,2.0245
2007-07-27,2.0488,2.0489,2.023,Friday,2.024
2007-07-26,2.0537,2.0561,2.0425,Thursday,2.0489
2007-07-25,2.0625,2.0629,2.0485,Wednesday,2.0536
2007-07-24,2.0593,2.0652,2.0585,Tuesday,2.0625
2007-07-23,2.0555,2.0602,2.0548,Monday,2.0592
2007-07-20,2.0486,2.0586,2.048,Friday,2.056
2007-07-19,2.0525,2.054,2.047,Thursday,2.0488
2007-07-18,2.0465,2.0547,2.046,Wednesday,2.0527
2007-07-17,2.0361,2.0473,2.0348,Tuesday,2.0467
2007-07-16,2.034,2.0402,2.0324,Monday,2.036
2007-07-13,2.0301,2.0365,2.0261,Friday,2.0342
2007-07-12,2.032,2.036,2.027,Thursday,2.0301
2007-07-11,2.0277,2.0362,2.0244,Wednesday,2.0323
2007-07-10,2.0151,2.028,2.0121,Tuesday,2.0278
2007-07-09,2.011,2.0171,2.0096,Monday,2.0151
2007-07-06,2.0117,2.014,2.0057,Friday,2.0107
2007-07-05,2.0161,2.02,2.0088,Thursday,2.0112
2007-07-04,2.016,2.0204,2.0149,Wednesday,2.0162
2007-07-03,2.0172,2.0193,2.0133,Tuesday,2.0157
2007-07-02,2.0084,2.0184,2.007,Monday,2.017
2007-06-29,2.0027,2.0086,2.0011,Friday,2.0086
2007-06-28,1.9991,2.0042,1.9975,Thursday,2.0028
2007-06-27,1.9984,1.9994,1.9929,Wednesday,1.9992
2007-06-26,1.9977,2.0015,1.9958,Tuesday,1.9988
2007-06-25,1.999,2.0004,1.9956,Monday,1.9975
2007-06-22,1.9923,1.9996,1.991,Friday,1.9993
2007-06-21,1.9927,1.994,1.9887,Thursday,1.9924
2007-06-20,1.9886,1.9947,1.987,Wednesday,1.9931
2007-06-19,1.9833,1.9889,1.9825,Tuesday,1.9887
2007-06-18,1.9757,1.9843,1.9757,Monday,1.9834
2007-06-15,1.9696,1.9779,1.9687,Friday,1.9759
2007-06-14,1.9728,1.9735,1.9657,Thursday,1.9691
2007-06-13,1.974,1.9762,1.9675,Wednesday,1.973
2007-06-12,1.969,1.9783,1.9685,Tuesday,1.9743
2007-06-11,1.9695,1.9702,1.965,Monday,1.969
2007-06-08,1.9776,1.9791,1.9623,Friday,1.9699
2007-06-07,1.9921,1.9942,1.9746,Thursday,1.978
2007-06-06,1.993,1.9957,1.9908,Wednesday,1.9925
2007-06-05,1.9914,1.9967,1.9909,Tuesday,1.9932
2007-06-04,1.9821,1.9926,1.9813,Monday,1.9913
2007-06-01,1.9797,1.9825,1.9768,Friday,1.9822
2007-05-31,1.9762,1.9818,1.9737,Thursday,1.9798
2007-05-30,1.9812,1.9829,1.9733,Wednesday,1.9757
2007-05-29,1.9834,1.9898,1.9791,Tuesday,1.9811
2007-05-28,1.9842,1.9848,1.9823,Monday,1.9835
2007-05-25,1.9844,1.9878,1.9831,Friday,1.9835
2007-05-24,1.9865,1.9888,1.983,Thursday,1.9846
2007-05-23,1.9745,1.9893,1.9717,Wednesday,1.9866
2007-05-22,1.9713,1.9768,1.9701,Tuesday,1.9744
2007-05-21,1.9751,1.9754,1.9677,Monday,1.9715
2007-05-18,1.9744,1.9775,1.97,Friday,1.9747
2007-05-17,1.9768,1.9789,1.9733,Thursday,1.9746
2007-05-16,1.9853,1.9872,1.9756,Wednesday,1.9768
2007-05-15,1.9791,1.9872,1.9748,Tuesday,1.9858
2007-05-14,1.9817,1.9845,1.978,Monday,1.9791
2007-05-11,1.9794,1.9844,1.9761,Friday,1.9812
2007-05-10,1.9934,1.9961,1.977,Thursday,1.9798
2007-05-09,1.9893,1.9996,1.9882,Wednesday,1.9935
2007-05-08,1.9928,1.9962,1.9879,Tuesday,1.9892
2007-05-07,1.9941,1.9974,1.9925,Monday,1.9929
2007-05-04,1.987,1.994,1.9844,Friday,1.9921
2007-05-03,1.9896,1.9945,1.9855,Thursday,1.9866
2007-05-02,1.9984,1.9994,1.9871,Wednesday,1.9897
2007-05-01,1.9994,2.0072,1.998,Tuesday,1.9987
2007-04-30,1.9957,2.003,1.9891,Monday,1.9994
2007-04-27,1.991,2.0042,1.9866,Friday,1.9973
2007-04-26,2.0013,2.0059,1.9891,Thursday,1.9911
2007-04-25,2.0024,2.0061,2.0004,Wednesday,2.0013
2007-04-24,2.0005,2.0045,1.9954,Tuesday,2.0017
2007-04-23,2.0042,2.006,1.9976,Monday,2.0007
2007-04-20,2.0032,2.0069,1.9991,Friday,2.0021
2007-04-19,2.0083,2.0095,1.9985,Thursday,2.0032
2007-04-18,2.007,2.013,2.0014,Wednesday,2.0085
2007-04-17,1.9894,2.0074,1.9879,Tuesday,2.0067
2007-04-16,1.9861,1.9938,1.9854,Monday,1.9896
2007-04-13,1.979,1.9886,1.9782,Friday,1.9861
2007-04-12,1.9749,1.981,1.9725,Thursday,1.9793
2007-04-11,1.9728,1.9815,1.9709,Wednesday,1.9749
2007-04-10,1.9625,1.9751,1.9613,Tuesday,1.9727
2007-04-09,1.9654,1.9656,1.9591,Monday,1.9625
2007-04-06,1.9706,1.972,1.9636,Friday,1.9653
2007-04-05,1.9761,1.977,1.9669,Thursday,1.9707
2007-04-04,1.9742,1.9774,1.9717,Wednesday,1.9761
2007-04-03,1.9777,1.9821,1.973,Tuesday,1.974
2007-04-02,1.969,1.98,1.9662,Monday,1.9777
2007-03-30,1.9618,1.9716,1.9546,Friday,1.9677
2007-03-29,1.9613,1.9658,1.9613,Thursday,1.9617
2007-03-28,1.9666,1.968,1.96,Wednesday,1.9614
2007-03-27,1.9692,1.9704,1.962,Tuesday,1.9656
2007-03-26,1.9612,1.9721,1.9571,Monday,1.9692
2007-03-23,1.9646,1.9689,1.9587,Friday,1.9615
2007-03-22,1.9677,1.9726,1.9611,Thursday,1.9647
2007-03-21,1.9611,1.969,1.9555,Wednesday,1.9676
2007-03-20,1.9434,1.9623,1.9432,Tuesday,1.9612
2007-03-19,1.9415,1.9472,1.9384,Monday,1.9441
2007-03-16,1.9372,1.9503,1.9356,Friday,1.9423
2007-03-15,1.9359,1.9392,1.9308,Thursday,1.9373
2007-03-14,1.9289,1.9373,1.9212,Wednesday,1.9361
2007-03-13,1.9324,1.9353,1.9272,Tuesday,1.9288
2007-03-12,1.9342,1.9432,1.9251,Monday,1.9324
2007-03-09,1.928,1.934,1.9268,Friday,1.9319
2007-03-08,1.9323,1.9352,1.9272,Thursday,1.9282
2007-03-07,1.9315,1.9358,1.9261,Wednesday,1.9327
2007-03-06,1.921,1.9321,1.9184,Tuesday,1.9313
2007-03-05,1.9436,1.9447,1.9184,Monday,1.9204
2007-03-02,1.9581,1.9582,1.9412,Friday,1.9434
2007-03-01,1.9635,1.9652,1.956,Thursday,1.9584
2007-02-28,1.9622,1.9644,1.9518,Wednesday,1.9637
2007-02-27,1.9633,1.9672,1.9592,Tuesday,1.9621
2007-02-26,1.9628,1.966,1.9608,Monday,1.9634
2007-02-23,1.9566,1.9651,1.9537,Friday,1.9632
2007-02-22,1.9541,1.96,1.9462,Thursday,1.9565
2007-02-21,1.955,1.959,1.9487,Wednesday,1.954
2007-02-20,1.9511,1.9576,1.9478,Tuesday,1.955
2007-02-19,1.9522,1.9561,1.9433,Monday,1.9513
2007-02-16,1.9517,1.9539,1.9464,Friday,1.9499
2007-02-15,1.9625,1.9677,1.951,Thursday,1.951
2007-02-14,1.9468,1.9639,1.9454,Wednesday,1.9626
2007-02-13,1.9469,1.9522,1.9402,Tuesday,1.9468
2007-02-12,1.9481,1.9565,1.9438,Monday,1.9475
2007-02-09,1.9588,1.96,1.9456,Friday,1.949
2007-02-08,1.9705,1.9728,1.9543,Thursday,1.9587
2007-02-07,1.971,1.9733,1.9675,Wednesday,1.9704
2007-02-06,1.9602,1.972,1.9588,Tuesday,1.9709
2007-02-05,1.9656,1.9667,1.9536,Monday,1.9603
2007-02-02,1.9666,1.9746,1.9637,Friday,1.966
2007-02-01,1.9648,1.9735,1.9621,Thursday,1.9667
2007-01-31,1.9626,1.9669,1.9481,Wednesday,1.9652
2007-01-30,1.9608,1.9695,1.9599,Tuesday,1.9627
2007-01-29,1.9595,1.9614,1.9549,Monday,1.961
2007-01-26,1.9641,1.968,1.9559,Friday,1.9588
2007-01-25,1.9696,1.9731,1.9626,Thursday,1.9639
2007-01-24,1.9813,1.983,1.9645,Wednesday,1.9695
2007-01-23,1.9761,1.9914,1.9751,Tuesday,1.9814
2007-01-22,1.9738,1.9786,1.9717,Monday,1.9761
2007-01-19,1.9742,1.977,1.9695,Friday,1.9737
2007-01-18,1.9697,1.9778,1.9635,Thursday,1.9743
2007-01-17,1.9612,1.9723,1.9601,Wednesday,1.9697
2007-01-16,1.9644,1.9702,1.9591,Tuesday,1.9609
2007-01-15,1.9639,1.9652,1.963,Monday,1.9643
2007-01-12,1.9451,1.9606,1.9427,Friday,1.9589
2007-01-11,1.932,1.9534,1.9317,Thursday,1.9451
2007-01-10,1.9396,1.9421,1.9316,Wednesday,1.9319
2007-01-09,1.9376,1.9455,1.9372,Tuesday,1.9396
2007-01-08,1.9307,1.9404,1.9259,Monday,1.9379
2007-01-05,1.9427,1.9444,1.9264,Friday,1.9291
2007-01-04,1.9512,1.953,1.9397,Thursday,1.9428
2007-01-03,1.9735,1.9751,1.9482,Wednesday,1.9511
2007-01-02,1.9591,1.9742,1.9589,Tuesday,1.9736
2007-01-01,1.9587,1.959,1.9575,Monday,1.959
2006-12-29,1.9628,1.967,1.9566,Friday,1.9586
2006-12-28,1.9561,1.9677,1.9555,Thursday,1.9629
2006-12-27,1.9537,1.963,1.9527,Wednesday,1.9563
2006-12-26,1.9677,1.9677,1.9515,Tuesday,1.9536
2006-12-25,1.958,1.9756,1.9555,Monday,1.9752
2006-12-22,1.9612,1.968,1.956,Friday,1.958
2006-12-21,1.9647,1.9697,1.9558,Thursday,1.9611
2006-12-20,1.9697,1.9748,1.9618,Wednesday,1.9645
2006-12-19,1.9472,1.9701,1.9465,Tuesday,1.97
2006-12-18,1.9526,1.9579,1.9433,Monday,1.9469
2006-12-15,1.9605,1.9663,1.9498,Friday,1.9519
2006-12-14,1.9662,1.9711,1.9579,Thursday,1.9602
2006-12-13,1.9711,1.9727,1.9607,Wednesday,1.9664
2006-12-12,1.9576,1.9714,1.9575,Tuesday,1.9711
2006-12-11,1.9518,1.9594,1.9466,Monday,1.958
2006-12-08,1.9631,1.9727,1.9513,Friday,1.9546
2006-12-07,1.9661,1.971,1.9611,Thursday,1.9631
2006-12-06,1.973,1.9738,1.9618,Wednesday,1.9661
2006-12-05,1.981,1.982,1.9678,Tuesday,1.9731
2006-12-04,1.9766,1.9837,1.9725,Monday,1.9813
2006-12-01,1.966,1.9847,1.9636,Friday,1.9808
2006-11-30,1.9464,1.9698,1.9447,Thursday,1.9661
2006-11-29,1.9515,1.9544,1.9433,Wednesday,1.9463
2006-11-28,1.938,1.9533,1.9367,Tuesday,1.9516
2006-11-27,1.9388,1.9457,1.9307,Monday,1.9376
2006-11-24,1.9154,1.9349,1.9145,Friday,1.932
2006-11-23,1.9144,1.9168,1.9129,Thursday,1.9156
2006-11-22,1.8989,1.9166,1.8985,Wednesday,1.9146
2006-11-21,1.8976,1.9003,1.8961,Tuesday,1.8987
2006-11-20,1.895,1.8987,1.8931,Monday,1.8976
2006-11-17,1.8881,1.8966,1.8836,Friday,1.8951
2006-11-16,1.8887,1.8931,1.8852,Thursday,1.888
2006-11-15,1.8954,1.8969,1.8837,Wednesday,1.8891
2006-11-14,1.901,1.9049,1.8924,Tuesday,1.8952
2006-11-13,1.9106,1.9152,1.8997,Monday,1.9011
2006-11-10,1.905,1.9178,1.905,Friday,1.9107
2006-11-09,1.9053,1.9084,1.8974,Thursday,1.9051
2006-11-08,1.9059,1.9095,1.9007,Wednesday,1.9054
2006-11-07,1.8975,1.9122,1.8969,Tuesday,1.9058
2006-11-06,1.9018,1.9028,1.8948,Monday,1.8976
2006-11-03,1.9084,1.9113,1.8975,Friday,1.9007
2006-11-02,1.9085,1.9105,1.9033,Thursday,1.9084
2006-11-01,1.9073,1.9136,1.9055,Wednesday,1.9086
2006-10-31,1.9011,1.9097,1.8959,Tuesday,1.9073
2006-10-30,1.8957,1.9042,1.8953,Monday,1.9012
2006-10-27,1.8898,1.9001,1.8871,Friday,1.8981
2006-10-26,1.8782,1.8925,1.8778,Thursday,1.8897
2006-10-25,1.8725,1.8798,1.872,Wednesday,1.8778
2006-10-24,1.8728,1.8768,1.8674,Tuesday,1.8723
2006-10-23,1.8829,1.883,1.8686,Monday,1.8727
2006-10-20,1.8773,1.8858,1.8755,Friday,1.8832
2006-10-19,1.8676,1.8799,1.8664,Thursday,1.8773
2006-10-18,1.8715,1.8738,1.8662,Wednesday,1.8675
2006-10-17,1.862,1.8736,1.8608,Tuesday,1.8716
2006-10-16,1.8549,1.8646,1.8523,Monday,1.8619
2006-10-13,1.8589,1.8636,1.8533,Friday,1.8554
2006-10-12,1.8544,1.8612,1.8536,Thursday,1.8591
2006-10-11,1.8539,1.8587,1.8517,Wednesday,1.8542
2006-10-10,1.8667,1.8701,1.8526,Tuesday,1.8539
2006-10-09,1.8689,1.8711,1.8635,Monday,1.8667
2006-10-06,1.8787,1.8873,1.8674,Friday,1.8705
2006-10-05,1.8866,1.8868,1.875,Thursday,1.8786
2006-10-04,1.8875,1.8883,1.878,Wednesday,1.8865
2006-10-03,1.8866,1.8901,1.8855,Tuesday,1.8876
2006-10-02,1.8747,1.8876,1.8676,Monday,1.8864
2006-09-29,1.8753,1.8779,1.8634,Friday,1.8723
2006-09-28,1.889,1.8915,1.8723,Thursday,1.8756
2006-09-27,1.8941,1.8959,1.8854,Wednesday,1.8889
2006-09-26,1.9001,1.9027,1.893,Tuesday,1.8941
2006-09-25,1.9005,1.9072,1.8982,Monday,1.9001
2006-09-22,1.9023,1.9063,1.8993,Friday,1.9
2006-09-21,1.8872,1.9032,1.8863,Thursday,1.9022
2006-09-20,1.8811,1.8928,1.8803,Wednesday,1.8877
2006-09-19,1.8807,1.8886,1.8771,Tuesday,1.8807
2006-09-18,1.8791,1.8839,1.8735,Monday,1.8807
2006-09-15,1.8858,1.888,1.8756,Friday,1.8804
2006-09-14,1.8774,1.8917,1.8757,Thursday,1.8864
2006-09-13,1.8742,1.8778,1.871,Wednesday,1.8774
2006-09-12,1.8644,1.8771,1.8641,Tuesday,1.8738
2006-09-11,1.865,1.8705,1.8604,Monday,1.8646
2006-09-08,1.8759,1.8763,1.8627,Friday,1.8652
2006-09-07,1.8853,1.8871,1.8707,Thursday,1.8759
2006-09-06,1.8938,1.8957,1.8792,Wednesday,1.8854
2006-09-05,1.9058,1.906,1.8913,Tuesday,1.8937
2006-09-04,1.9066,1.9081,1.9029,Monday,1.9059
2006-09-01,1.9038,1.9068,1.8957,Friday,1.9066
2006-08-31,1.9035,1.9091,1.8995,Thursday,1.9039
2006-08-30,1.8993,1.9061,1.8972,Wednesday,1.904
2006-08-29,1.8935,1.9028,1.8898,Tuesday,1.8994
2006-08-28,1.8873,1.8989,1.8861,Monday,1.8935
2006-08-25,1.8873,1.8915,1.8829,Friday,1.8869
2006-08-24,1.8928,1.897,1.8858,Thursday,1.8875
2006-08-23,1.8878,1.8995,1.8863,Wednesday,1.8926
2006-08-22,1.8924,1.895,1.8854,Tuesday,1.8877
2006-08-21,1.8822,1.8996,1.8817,Monday,1.8925
2006-08-18,1.8852,1.8868,1.8774,Friday,1.8813
2006-08-17,1.8954,1.9008,1.882,Thursday,1.8856
2006-08-16,1.8937,1.9023,1.8879,Wednesday,1.8966
2006-08-15,1.8888,1.8975,1.8854,Tuesday,1.8937
2006-08-14,1.8896,1.895,1.8842,Monday,1.8886
2006-08-11,1.8937,1.8989,1.8886,Friday,1.8899
2006-08-10,1.9048,1.9088,1.8868,Thursday,1.8936
2006-08-09,1.9062,1.9109,1.8971,Wednesday,1.9047
2006-08-08,1.9041,1.9142,1.9032,Tuesday,1.9063
