Open,High,Low,Weekday,Close
1.4064,1.4097,1.4014,Wednesday,1.4086
1.6819,1.6872,1.6755,Tuesday,1.6811
1.5508,1.5516,1.5326,Thursday,1.5338
1.563,1.5648,1.5535,Thursday,1.5626
1.8852,1.8868,1.8774,Friday,1.8813
1.7134,1.7343,1.7046,Monday,1.7329
1.6039,1.6062,1.5988,Friday,1.6008
1.3756,1.3785,1.371,Thursday,1.3777
1.4083,1.4133,1.398,Wednesday,1.3986
1.2796,1.2888,1.2763,Friday,1.2844
1.3894,1.3933,1.3874,Monday,1.3883
1.62,1.6208,1.6121,Tuesday,1.616
1.6318,1.6328,1.6163,Monday,1.6268
1.1322,1.1358,1.1182,Wednesday,1.1217
1.2943,1.2974,1.2922,Tuesday,1.2942
1.5789,1.5827,1.5745,Friday,1.5794
1.6064,1.609,1.5946,Wednesday,1.6003
1.4311,1.4314,1.3957,Monday,1.4051
1.3963,1.3989,1.3921,Thursday,1.3935
1.1254,1.1274,1.0838,Friday,1.0847
1.5503,1.5508,1.5437,Monday,1.5463
1.2485,1.2495,1.2417,Tuesday,1.2436
1.2487,1.2539,1.2477,Monday,1.2526
1.8818,1.8912,1.8691,Wednesday,1.8718
1.2557,1.2574,1.2478,Tuesday,1.2571
1.3162,1.3302,1.3146,Friday,1.323
1.6666,1.6697,1.6619,Thursday,1.6687
1.4505,1.4604,1.4492,Monday,1.4548
1.249,1.2577,1.2475,Monday,1.253
1.5896,1.593,1.5809,Tuesday,1.586
1.3141,1.3164,1.3021,Friday,1.3036
1.4838,1.496,1.4658,Friday,1.4738
1.7721,1.7799,1.7699,Monday,1.7782
1.3452,1.3455,1.3383,Monday,1.3396
1.5932,1.6051,1.5925,Friday,1.6031
1.9522,1.9561,1.9433,Monday,1.9513
1.5261,1.532,1.5152,Friday,1.5232
1.7755,1.7781,1.7652,Tuesday,1.7693
1.5434,1.5492,1.5412,Thursday,1.5486
1.9576,1.9733,1.9537,Friday,1.9708
1.2422,1.251,1.2382,Friday,1.2488
1.8675,1.8765,1.8624,Tuesday,1.8758
1.6807,1.6845,1.6793,Tuesday,1.6825
1.6067,1.6131,1.6062,Wednesday,1.6107
1.461,1.4844,1.459,Friday,1.4783
1.9873,1.9908,1.9712,Thursday,1.9761
1.7509,1.7667,1.7427,Wednesday,1.764
1.6538,1.6541,1.6276,Monday,1.6337
1.3065,1.3069,1.2957,Friday,1.2969
1.5598,1.5721,1.5591,Wednesday,1.5708
1.8455,1.8467,1.8261,Thursday,1.8279
1.6086,1.6088,1.5879,Monday,1.5907
1.7176,1.7238,1.7063,Tuesday,1.7218
1.2577,1.2621,1.2549,Thursday,1.26
1.5903,1.6039,1.5565,Thursday,1.5622
1.7199,1.7462,1.7185,Tuesday,1.7457
1.6214,1.6329,1.6197,Wednesday,1.6287
1.7407,1.7422,1.7368,Friday,1.7408
1.4176,1.4223,1.4159,Wednesday,1.418
1.3925,1.3959,1.3829,Friday,1.3868
1.5307,1.5313,1.5217,Thursday,1.5254
1.3929,1.3949,1.3821,Thursday,1.3837
1.5782,1.5883,1.5765,Wednesday,1.5881
1.6664,1.6713,1.664,Tuesday,1.6662
1.5073,1.5077,1.4857,Friday,1.4893
1.9761,1.9896,1.9704,Friday,1.9716
1.6501,1.6591,1.6455,Wednesday,1.6545
1.5959,1.6038,1.5941,Wednesday,1.5993
1.5912,1.5984,1.5865,Thursday,1.5932
1.7935,1.8131,1.7766,Monday,1.7995
1.665,1.6723,1.6613,Friday,1.6615
1.3826,1.3876,1.3795,Monday,1.3835
1.5877,1.5916,1.5857,Tuesday,1.5869
1.2415,1.2438,1.2352,Monday,1.2377
1.2971,1.3023,1.2935,Friday,1.2976
1.3512,1.36,1.3504,Tuesday,1.359
1.7155,1.7166,1.7104,Thursday,1.7132
1.2472,1.2648,1.2467,Thursday,1.2633
1.5056,1.5215,1.5036,Thursday,1.5184
1.971,1.9846,1.9672,Friday,1.9725
1.7325,1.7485,1.7325,Tuesday,1.746
1.2935,1.2963,1.2887,Wednesday,1.2906
1.4826,1.4897,1.4672,Tuesday,1.4723
1.2702,1.2781,1.2673,Thursday,1.2738
1.9947,2.0101,1.9813,Monday,1.9848
1.9894,2.0074,1.9879,Tuesday,2.0067
1.7819,1.797,1.7809,Friday,1.7927
1.2564,1.26,1.2464,Monday,1.2491
1.5052,1.5188,1.5025,Friday,1.5188
1.5578,1.5747,1.5562,Tuesday,1.5716
1.6604,1.6648,1.6601,Friday,1.6637
1.6224,1.624,1.6133,Monday,1.6153
1.6383,1.6476,1.6321,Tuesday,1.6447
1.9935,1.994,1.9835,Monday,1.9883
1.6446,1.6453,1.6231,Friday,1.627
1.3607,1.3633,1.3531,Thursday,1.3561
1.991,2.0042,1.9866,Friday,1.9973
1.2409,1.2456,1.238,Wednesday,1.2432
1.9235,1.925,1.9109,Monday,1.9142
1.3271,1.3298,1.3209,Friday,1.3275
1.8675,1.8732,1.8521,Tuesday,1.8681
1.2661,1.2786,1.2629,Thursday,1.2781
1.4438,1.4531,1.4404,Thursday,1.4448
1.6284,1.6428,1.6263,Tuesday,1.6419
1.239,1.2409,1.2312,Tuesday,1.2368
1.3243,1.3312,1.324,Wednesday,1.3269
1.921,1.9321,1.9184,Tuesday,1.9313
1.2914,1.2985,1.2906,Monday,1.295
1.5217,1.5238,1.5136,Tuesday,1.5153
1.3232,1.3254,1.3165,Monday,1.3175
1.7447,1.7465,1.7335,Thursday,1.7368
1.6228,1.6239,1.6154,Thursday,1.6158
1.2634,1.2674,1.2608,Monday,1.2666
1.2656,1.2698,1.2616,Friday,1.263
1.7837,1.789,1.7775,Thursday,1.7799
2.0618,2.0764,2.0517,Friday,2.0622
1.5177,1.5298,1.5168,Wednesday,1.5264
1.286,1.2951,1.2825,Wednesday,1.2946
1.5792,1.5923,1.5668,Thursday,1.571
1.554,1.5585,1.5492,Monday,1.557
1.3047,1.3116,1.3031,Thursday,1.3097
1.8658,1.8658,1.8473,Friday,1.8473
1.3079,1.3088,1.2912,Friday,1.2963
1.6065,1.6124,1.6029,Wednesday,1.6103
1.8401,1.8442,1.8379,Monday,1.8402
1.5096,1.5136,1.5006,Thursday,1.5029
1.3669,1.369,1.3635,Monday,1.3646
1.812,1.8128,1.7948,Thursday,1.8119
1.2527,1.254,1.2498,Monday,1.2518
1.9547,1.9569,1.9457,Friday,1.9541
1.5512,1.5669,1.55,Tuesday,1.5647
1.3762,1.3783,1.3705,Tuesday,1.3734
1.3156,1.3201,1.3086,Friday,1.3185
1.8045,1.8104,1.7869,Thursday,1.7906
1.6134,1.6179,1.5979,Friday,1.5979
1.6394,1.6672,1.621,Thursday,1.636
1.5739,1.5891,1.5516,Thursday,1.5848
1.3871,1.3929,1.3863,Monday,1.3897
1.4138,1.4182,1.3998,Thursday,1.4013
1.256,1.2639,1.2478,Tuesday,1.2487
1.3489,1.3514,1.3462,Thursday,1.3496
1.293,1.2979,1.2913,Tuesday,1.2928
1.565,1.5657,1.5535,Monday,1.5579
1.727,1.7408,1.7126,Wednesday,1.7163
1.5707,1.5796,1.5696,Tuesday,1.5759
1.4004,1.4105,1.3992,Thursday,1.409
1.8163,1.8163,1.7984,Monday,1.7988
1.6551,1.6636,1.6467,Thursday,1.6577
1.5967,1.6061,1.595,Tuesday,1.6043
1.4203,1.4385,1.4162,Thursday,1.4316
1.3073,1.3126,1.3028,Tuesday,1.3036
1.9861,1.9938,1.9854,Monday,1.9896
1.5593,1.5646,1.5523,Monday,1.5572
1.2728,1.2813,1.2704,Wednesday,1.2743
1.206,1.215,1.2049,Thursday,1.2091
1.3462,1.347,1.3302,Tuesday,1.3359
1.6451,1.6603,1.6369,Wednesday,1.641
1.5653,1.5653,1.5563,Thursday,1.5585
1.8608,1.8738,1.8518,Tuesday,1.8666
1.2886,1.2941,1.2879,Monday,1.29
1.2943,1.304,1.2939,Friday,1.3028
1.6815,1.6842,1.6781,Friday,1.6795
1.5016,1.5108,1.4932,Monday,1.5107
2.011,2.0171,2.0096,Monday,2.0151
1.7934,1.7976,1.7848,Monday,1.7956
1.5861,1.5955,1.5831,Monday,1.5887
1.8542,1.8674,1.8526,Thursday,1.858
1.5894,1.6017,1.5862,Friday,1.5998
1.7553,1.7557,1.7399,Thursday,1.7436
2.0821,2.0823,2.0593,Thursday,2.0611
1.6076,1.6093,1.6,Thursday,1.6038
1.3351,1.3399,1.3293,Monday,1.3314
1.5213,1.5349,1.5117,Friday,1.516
1.3559,1.3572,1.345,Tuesday,1.3495
1.3055,1.3149,1.3049,Monday,1.312
1.3609,1.3666,1.3553,Wednesday,1.3573
1.3794,1.3995,1.3549,Monday,1.3991
1.224,1.2355,1.2218,Wednesday,1.2302
1.4142,1.4159,1.4024,Monday,1.4069
1.7841,1.802,1.7813,Friday,1.7961
1.2744,1.2789,1.2713,Monday,1.278
1.5404,1.5421,1.5189,Thursday,1.5262
1.6316,1.6332,1.6237,Friday,1.6243
1.7533,1.7535,1.7422,Tuesday,1.7509
1.6185,1.6232,1.6092,Monday,1.6092
1.4712,1.4725,1.4584,Friday,1.463
1.4892,1.5036,1.4823,Wednesday,1.498
1.3021,1.3104,1.301,Friday,1.3066
1.2584,1.2599,1.2469,Tuesday,1.2528
1.5636,1.5651,1.5557,Thursday,1.5608
1.5128,1.5237,1.5109,Thursday,1.5231
1.7464,1.7477,1.7334,Friday,1.7363
1.9693,1.9837,1.9669,Wednesday,1.9832
1.2508,1.2535,1.2498,Friday,1.2517
1.9263,1.9276,1.9096,Monday,1.9131
1.397,1.3996,1.3924,Wednesday,1.3963
1.6268,1.6337,1.6227,Tuesday,1.6315
1.29,1.2966,1.2885,Friday,1.2945
1.5096,1.5374,1.4984,Thursday,1.522
1.3243,1.3311,1.3239,Tuesday,1.3267
1.6251,1.6267,1.6224,Tuesday,1.6244
1.244,1.2525,1.2402,Thursday,1.2477
1.9973,1.9987,1.9815,Thursday,1.9863
1.3062,1.309,1.3021,Thursday,1.3032
1.6664,1.6676,1.646,Friday,1.6495
1.4605,1.4613,1.4484,Friday,1.4503
1.3206,1.3245,1.3177,Thursday,1.3186
1.2969,1.2988,1.2914,Monday,1.2971
1.2967,1.3,1.2913,Friday,1.2914
1.3261,1.3289,1.3207,Tuesday,1.3242
1.2086,1.22,1.2046,Monday,1.2183
1.289,1.3007,1.2873,Wednesday,1.2967
1.2184,1.2213,1.2104,Wednesday,1.2121
1.3091,1.3109,1.3051,Monday,1.3072
1.3447,1.3522,1.3439,Tuesday,1.3501
1.9328,1.9385,1.9192,Monday,1.9342
1.6123,1.6133,1.6004,Friday,1.6031
1.6953,1.697,1.6924,Thursday,1.6931
1.8904,1.8976,1.8825,Tuesday,1.8917
1.8549,1.8646,1.8523,Monday,1.8619
1.7413,1.7462,1.7371,Thursday,1.7411
1.5954,1.5966,1.5821,Friday,1.5831
1.5278,1.5282,1.5054,Thursday,1.5071
1.3347,1.3355,1.3199,Friday,1.3229
1.6442,1.6451,1.6243,Monday,1.6301
1.2949,1.297,1.2909,Tuesday,1.2927
1.4041,1.4337,1.3844,Wednesday,1.4311
1.2364,1.2454,1.2358,Monday,1.2425
1.698,1.704,1.6972,Thursday,1.7024
1.6367,1.639,1.6315,Friday,1.633
1.9138,1.9254,1.9108,Tuesday,1.9126
1.6987,1.6997,1.6963,Friday,1.6973
1.8697,1.8698,1.8513,Friday,1.8658
1.2943,1.2996,1.2782,Thursday,1.2795
1.5864,1.5901,1.5834,Friday,1.5881
1.9773,1.9958,1.9753,Friday,1.9884
1.203,1.2186,1.2018,Wednesday,1.2156
1.872,1.8772,1.8589,Tuesday,1.8604
1.5268,1.5332,1.5087,Wednesday,1.5156
1.3818,1.3926,1.38,Tuesday,1.3887
1.3195,1.3227,1.3003,Thursday,1.3122
1.5488,1.5517,1.5412,Thursday,1.5503
1.4126,1.4157,1.4046,Thursday,1.4052
1.6679,1.6697,1.6625,Thursday,1.6649
1.415,1.4233,1.4121,Wednesday,1.4196
1.4486,1.4521,1.4272,Tuesday,1.4282
1.4818,1.4923,1.4806,Friday,1.49
1.5615,1.5671,1.5499,Thursday,1.5515
1.2873,1.2986,1.2838,Friday,1.2972
1.3076,1.3119,1.3004,Friday,1.3008
1.5814,1.5828,1.5785,Monday,1.5789
1.5717,1.5755,1.5631,Monday,1.5691
1.4548,1.456,1.4351,Tuesday,1.4425
1.5728,1.5776,1.5679,Tuesday,1.5683
1.5419,1.5511,1.534,Tuesday,1.5366
1.608,1.6128,1.6027,Tuesday,1.6096
1.5545,1.5999,1.5402,Tuesday,1.5993
1.2047,1.209,1.1962,Tuesday,1.2029
1.3943,1.4088,1.3911,Monday,1.4024
1.343,1.3544,1.3427,Friday,1.3501
1.5373,1.5387,1.529,Wednesday,1.5315
1.615,1.6255,1.6135,Friday,1.6211
1.1433,1.1934,1.1433,Friday,1.165
2.0321,2.0363,2.0286,Wednesday,2.0294
1.6388,1.6469,1.6188,Thursday,1.6341
1.5656,1.5678,1.5629,Wednesday,1.5657
1.2942,1.2959,1.2911,Tuesday,1.2927
1.4918,1.5281,1.4805,Wednesday,1.5102
1.3096,1.317,1.3069,Friday,1.3082
1.984,1.9963,1.9816,Monday,1.9946
1.3237,1.3269,1.3068,Tuesday,1.3111
1.8207,1.824,1.814,Wednesday,1.8184
1.2346,1.2492,1.2333,Monday,1.2488
1.2849,1.2912,1.2839,Monday,1.29
1.5803,1.5909,1.5771,Wednesday,1.5891
1.2645,1.2746,1.2618,Wednesday,1.2718
1.2755,1.2796,1.2689,Thursday,1.2753
1.2869,1.2933,1.2829,Thursday,1.2921
1.3614,1.3692,1.3605,Wednesday,1.3685
1.3193,1.3213,1.3101,Thursday,1.3107
1.6314,1.6473,1.6241,Wednesday,1.6345
1.8692,1.8724,1.867,Friday,1.8694
1.6686,1.6876,1.6669,Monday,1.6819
1.4452,1.4459,1.4227,Thursday,1.4349
1.3646,1.3698,1.3562,Thursday,1.367
1.6297,1.6434,1.6086,Thursday,1.6141
1.3029,1.3126,1.2998,Wednesday,1.3116
1.9798,1.989,1.9727,Monday,1.9837
1.5352,1.5532,1.5339,Wednesday,1.5472
1.2852,1.2874,1.2813,Tuesday,1.285
1.7109,1.7164,1.7095,Tuesday,1.7148
1.2433,1.2558,1.2426,Thursday,1.253
1.2915,1.2917,1.2801,Thursday,1.2809
1.2786,1.2847,1.277,Thursday,1.2806
1.424,1.4367,1.4172,Tuesday,1.4348
1.3076,1.3165,1.3068,Monday,1.3149
1.5989,1.6042,1.5939,Tuesday,1.6003
1.4535,1.4564,1.4382,Thursday,1.4477
1.5878,1.5989,1.5825,Tuesday,1.5956
1.2652,1.2653,1.2559,Tuesday,1.2598
1.8263,1.8441,1.8227,Wednesday,1.8417
1.3453,1.3508,1.3304,Friday,1.3324
1.786,1.7931,1.7789,Monday,1.7856
1.4236,1.4299,1.4093,Wednesday,1.421
1.8848,1.8885,1.8774,Tuesday,1.8789
1.9672,1.9695,1.9666,Wednesday,1.9676
1.5727,1.581,1.5689,Thursday,1.5753
1.998,2.0071,1.9949,Thursday,1.9993
1.3012,1.3036,1.2966,Thursday,1.3011
1.6095,1.6154,1.6063,Tuesday,1.6104
1.3059,1.3109,1.3011,Wednesday,1.3048
1.2347,1.2372,1.2334,Monday,1.2355
1.336,1.3448,1.3347,Wednesday,1.3412
1.3471,1.3576,1.3432,Friday,1.3545
1.3422,1.3439,1.3353,Friday,1.3401
1.5266,1.548,1.5261,Thursday,1.5433
1.5486,1.5594,1.5457,Monday,1.5506
1.2881,1.2917,1.2857,Tuesday,1.2875
1.2337,1.2362,1.2301,Wednesday,1.2314
1.3141,1.3207,1.3113,Tuesday,1.3191
1.6408,1.6455,1.6262,Tuesday,1.6436
1.7884,1.7932,1.7767,Friday,1.7776
1.2353,1.2377,1.2296,Friday,1.2367
1.6114,1.6129,1.6028,Tuesday,1.6053
1.9977,2.0015,1.9958,Tuesday,1.9988
1.325,1.3301,1.3222,Tuesday,1.326
1.198,1.2005,1.1889,Thursday,1.1991
1.2889,1.29,1.2843,Friday,1.2886
1.671,1.6737,1.6695,Thursday,1.6716
1.8515,1.8589,1.8405,Monday,1.8524
1.291,1.2962,1.2894,Thursday,1.2928
1.9692,1.9704,1.962,Tuesday,1.9656
1.6642,1.6683,1.6614,Monday,1.6663
1.6365,1.6365,1.6298,Wednesday,1.634
1.2653,1.2662,1.2528,Friday,1.2585
1.2954,1.2979,1.2924,Wednesday,1.2932
1.211,1.2128,1.2055,Friday,1.2093
1.9728,1.9815,1.9709,Wednesday,1.9749
1.5667,1.5691,1.544,Wednesday,1.5455
1.2694,1.271,1.266,Tuesday,1.2672
1.5728,1.5747,1.5599,Monday,1.5644
1.517,1.5246,1.5164,Friday,1.5229
1.1486,1.1522,1.1441,Monday,1.152
1.3561,1.3607,1.3522,Tuesday,1.3552
1.2332,1.2337,1.2282,Monday,1.2287
1.2783,1.2797,1.2705,Tuesday,1.2713
1.7509,1.7534,1.7425,Friday,1.7452
1.2848,1.2859,1.282,Wednesday,1.285
1.7634,1.7634,1.7517,Monday,1.754
1.9726,1.9923,1.9691,Thursday,1.9894
1.5937,1.6172,1.5908,Wednesday,1.6167
1.6401,1.6469,1.6377,Wednesday,1.6449
2.0462,2.0492,2.0377,Monday,2.0431
1.209,1.2259,1.2084,Wednesday,1.2246
1.5354,1.537,1.5189,Friday,1.5267
1.7501,1.7507,1.7328,Tuesday,1.7358
1.1837,1.1901,1.1731,Friday,1.174
1.619,1.6283,1.6078,Friday,1.6109
1.2928,1.3028,1.2907,Friday,1.2918
1.8072,1.8092,1.7878,Tuesday,1.7924
1.3114,1.317,1.3079,Wednesday,1.3097
1.5567,1.5715,1.554,Thursday,1.5601
1.7583,1.7962,1.7544,Friday,1.7936
1.6436,1.6438,1.6243,Thursday,1.6256
1.49,1.5019,1.4893,Monday,1.4977
1.412,1.4167,1.4103,Tuesday,1.4142
1.577,1.5794,1.5721,Thursday,1.5759
1.2263,1.2345,1.2251,Thursday,1.2334
1.331,1.3341,1.3294,Monday,1.3311
2.0322,2.0392,2.0175,Friday,2.0215
1.3232,1.3264,1.3166,Thursday,1.319
1.293,1.3044,1.2907,Tuesday,1.3041
1.3018,1.3043,1.2963,Monday,1.2998
1.627,1.6355,1.6248,Wednesday,1.6257
1.4829,1.4868,1.4775,Thursday,1.4834
1.4919,1.4935,1.4871,Monday,1.4881
1.802,1.8042,1.7888,Wednesday,1.7927
1.4145,1.4157,1.4106,Friday,1.4135
1.3138,1.3299,1.3135,Thursday,1.3271
1.4165,1.4219,1.4124,Wednesday,1.4185
1.8873,1.8915,1.8829,Friday,1.8869
1.3885,1.391,1.3837,Monday,1.3883
1.957,1.9583,1.9428,Monday,1.9431
1.9436,1.9447,1.9184,Monday,1.9204
1.8872,1.9032,1.8863,Thursday,1.9022
1.2153,1.2189,1.2137,Friday,1.2162
1.5472,1.5789,1.5449,Wednesday,1.5784
1.4617,1.4681,1.445,Friday,1.445
1.2833,1.2853,1.279,Monday,1.2798
1.2599,1.2732,1.2581,Friday,1.2667
2.0774,2.0896,2.0763,Friday,2.0892
1.2159,1.2212,1.2111,Friday,1.2186
1.2818,1.2972,1.2792,Wednesday,1.2934
1.4409,1.4649,1.438,Wednesday,1.4586
1.5503,1.5519,1.5457,Monday,1.5461
1.1679,1.1738,1.1488,Tuesday,1.1493
1.3897,1.3924,1.3857,Tuesday,1.3905
1.5701,1.5755,1.5635,Thursday,1.5688
1.6068,1.6125,1.6052,Monday,1.6072
1.613,1.6182,1.609,Thursday,1.6131
1.2175,1.2293,1.2154,Monday,1.2248
1.3205,1.3271,1.3195,Tuesday,1.3263
1.3901,1.391,1.378,Thursday,1.3813
1.4196,1.4278,1.4158,Thursday,1.4262
1.5288,1.531,1.518,Friday,1.5188
2.0151,2.028,2.0121,Tuesday,2.0278
1.4794,1.4816,1.4501,Monday,1.4533
1.5658,1.5701,1.5632,Wednesday,1.5678
1.2731,1.2787,1.2702,Thursday,1.2746
1.4546,1.4739,1.4428,Monday,1.4697
1.8761,1.886,1.8652,Wednesday,1.8687
1.2609,1.2669,1.2598,Thursday,1.2604
1.3954,1.4023,1.369,Thursday,1.3873
1.4425,1.4476,1.4379,Wednesday,1.4418
1.9105,1.9357,1.9083,Wednesday,1.9342
1.3791,1.3834,1.374,Wednesday,1.3826
1.6391,1.6465,1.6354,Thursday,1.6367
1.9612,1.9721,1.9571,Monday,1.9692
1.3031,1.3057,1.2987,Monday,1.3029
1.316,1.3163,1.3022,Friday,1.307
1.3212,1.3279,1.3184,Monday,1.3236
1.6587,1.6611,1.6563,Friday,1.6596
2.0678,2.0821,2.0671,Wednesday,2.081
1.5482,1.5491,1.5306,Wednesday,1.5324
1.5879,1.5898,1.5847,Monday,1.5882
1.6149,1.6158,1.5952,Friday,1.5963
1.3008,1.3041,1.2979,Tuesday,1.2998
1.6116,1.6141,1.6004,Friday,1.6041
1.6851,1.6864,1.6824,Thursday,1.6832
1.9415,1.9472,1.9384,Monday,1.9441
1.3003,1.3049,1.2969,Tuesday,1.2998
1.9876,1.9904,1.9742,Tuesday,1.9816
2.0384,2.0443,2.0304,Friday,2.0419
1.6171,1.6274,1.6131,Monday,1.6245
1.5608,1.5639,1.5561,Thursday,1.5606
1.4452,1.4578,1.4324,Wednesday,1.4466
1.801,1.8244,1.7998,Friday,1.8232
2.0537,2.0561,2.0425,Thursday,2.0489
1.5444,1.5477,1.5398,Wednesday,1.5417
1.3836,1.3913,1.3801,Tuesday,1.3808
1.7685,1.7715,1.7632,Monday,1.7685
1.3781,1.3844,1.3715,Friday,1.3831
1.2851,1.3047,1.2847,Tuesday,1.3033
1.2085,1.221,1.2084,Monday,1.2182
1.9738,1.9786,1.9717,Monday,1.9761
1.6122,1.6133,1.6004,Monday,1.6046
1.505,1.5128,1.5014,Monday,1.5093
1.2302,1.2494,1.2295,Thursday,1.2464
1.6127,1.6134,1.6074,Monday,1.6122
1.3936,1.3981,1.3888,Friday,1.3941
1.5944,1.5963,1.5853,Wednesday,1.5884
1.8696,1.8747,1.858,Monday,1.8592
1.3077,1.3175,1.3057,Monday,1.3171
1.5024,1.5193,1.496,Tuesday,1.5181
1.3091,1.3175,1.3072,Wednesday,1.3126
1.6748,1.6797,1.6724,Wednesday,1.6791
1.4119,1.4219,1.4089,Thursday,1.4201
1.5286,1.5306,1.5125,Tuesday,1.5262
1.23,1.2308,1.2241,Thursday,1.2269
1.4901,1.4973,1.4854,Tuesday,1.4926
1.3074,1.3106,1.3039,Monday,1.3059
1.5926,1.5978,1.5903,Monday,1.5967
1.7409,1.7603,1.7137,Wednesday,1.7143
1.8787,1.8873,1.8674,Friday,1.8705
1.5868,1.5965,1.5819,Friday,1.5963
1.6776,1.6835,1.6652,Friday,1.6681
1.3099,1.319,1.3085,Wednesday,1.3176
1.5476,1.5486,1.5428,Friday,1.5435
1.7915,1.7915,1.7664,Friday,1.7678
1.3928,1.3996,1.3899,Thursday,1.3954
1.217,1.2181,1.1988,Wednesday,1.2028
1.2172,1.2272,1.2037,Wednesday,1.2204
1.573,1.574,1.5672,Monday,1.5705
1.5138,1.5196,1.5031,Monday,1.5063
1.2385,1.2484,1.2358,Thursday,1.246
1.2339,1.2525,1.2335,Thursday,1.2472
1.272,1.2789,1.2719,Monday,1.2784
1.7826,1.786,1.7725,Friday,1.7729
1.55,1.5589,1.5477,Monday,1.5488
1.3573,1.3636,1.3559,Tuesday,1.3636
1.7839,1.7877,1.7798,Tuesday,1.7825
1.2916,1.3079,1.2907,Tuesday,1.3057
1.2632,1.2674,1.2556,Thursday,1.2589
1.6195,1.6215,1.6159,Thursday,1.6178
1.8078,1.8201,1.8061,Monday,1.8071
1.543,1.558,1.5413,Friday,1.5574
1.1825,1.1875,1.1804,Friday,1.1862
1.3738,1.3786,1.373,Wednesday,1.3753
2.0071,2.0279,2.0054,Wednesday,2.0275
1.8218,1.8235,1.8135,Thursday,1.8147
1.4426,1.4515,1.4377,Tuesday,1.4467
1.1992,1.2064,1.1915,Friday,1.2002
1.6119,1.6134,1.6009,Friday,1.607
1.3674,1.3744,1.3608,Tuesday,1.3736
1.6205,1.6276,1.6185,Thursday,1.6273
1.4499,1.4529,1.4441,Thursday,1.4487
1.3739,1.382,1.3732,Tuesday,1.3815
1.3163,1.3278,1.3154,Tuesday,1.327
1.9567,1.9583,1.9419,Tuesday,1.9452
1.2762,1.2877,1.276,Friday,1.2828
1.6172,1.6263,1.6144,Friday,1.6251
1.5208,1.5212,1.502,Monday,1.505
1.8667,1.8701,1.8526,Tuesday,1.8539
1.9471,1.9686,1.9458,Monday,1.9632
1.5507,1.5656,1.5467,Tuesday,1.5594
1.5455,1.5475,1.536,Thursday,1.5411
1.5799,1.5862,1.5786,Friday,1.5818
1.3069,1.3179,1.3062,Monday,1.3174
1.2565,1.2588,1.2482,Wednesday,1.25
1.2249,1.2287,1.222,Wednesday,1.2237
1.3245,1.3267,1.3091,Wednesday,1.3117
1.6201,1.6253,1.6163,Tuesday,1.6239
1.3608,1.3648,1.3582,Tuesday,1.3622
1.8755,1.8794,1.873,Wednesday,1.8769
1.3414,1.3437,1.33,Tuesday,1.3325
1.546,1.5474,1.5323,Tuesday,1.5351
1.9626,1.9669,1.9481,Wednesday,1.9652
1.2202,1.2247,1.2153,Thursday,1.2233
1.6366,1.6525,1.634,Thursday,1.6492
1.3263,1.3363,1.3238,Wednesday,1.3348
1.4654,1.4742,1.4582,Thursday,1.4618
1.6716,1.6775,1.6715,Friday,1.6744
1.6486,1.6533,1.6433,Wednesday,1.6482
1.2436,1.2486,1.241,Monday,1.2484
1.7411,1.7461,1.7403,Monday,1.7434
1.9816,1.9876,1.9759,Monday,1.9876
1.2995,1.3016,1.2792,Wednesday,1.2896
1.2376,1.2405,1.2279,Wednesday,1.23
2.0028,2.0075,1.9898,Tuesday,1.9912
1.5356,1.5488,1.535,Monday,1.5424
1.387,1.3878,1.3793,Thursday,1.381
1.4024,1.4067,1.3982,Tuesday,1.4001
1.5189,1.519,1.5094,Monday,1.5166
1.6151,1.6185,1.606,Monday,1.6111
1.6013,1.6048,1.6,Thursday,1.6039
1.8317,1.8326,1.8185,Thursday,1.8203
1.4429,1.4479,1.4376,Monday,1.441
1.3983,1.4009,1.3924,Tuesday,1.3935
1.9091,1.9169,1.9053,Friday,1.9142
1.2021,1.2056,1.1918,Friday,1.2027
2.0625,2.0629,2.0485,Wednesday,2.0536
1.8079,1.8079,1.797,Monday,1.8019
1.2907,1.2936,1.2867,Wednesday,1.2915
1.3578,1.3628,1.3535,Thursday,1.3595
1.9526,1.9579,1.9433,Monday,1.9469
1.2566,1.2569,1.248,Monday,1.2493
1.5653,1.5734,1.5648,Thursday,1.5688
1.1843,1.1939,1.1831,Thursday,1.1924
1.5201,1.5367,1.5178,Tuesday,1.5341
1.4758,1.4859,1.4685,Tuesday,1.4803
1.2433,1.2447,1.2372,Tuesday,1.2415
1.5632,1.5678,1.5552,Tuesday,1.5643
1.6482,1.6636,1.6431,Wednesday,1.6623
1.5416,1.5434,1.5339,Friday,1.5399
1.6331,1.6331,1.626,Monday,1.6282
1.5404,1.5475,1.5385,Wednesday,1.5473
1.5378,1.5553,1.5366,Wednesday,1.5507
1.5501,1.565,1.5501,Thursday,1.5643
1.4262,1.4279,1.4121,Tuesday,1.4155
1.2658,1.2724,1.2527,Wednesday,1.254
1.979,1.9886,1.9782,Friday,1.9861
1.5105,1.5118,1.503,Thursday,1.508
1.2292,1.2294,1.223,Friday,1.2239
1.6136,1.6274,1.6128,Wednesday,1.6209
1.7976,1.8007,1.7869,Wednesday,1.7932
1.4368,1.4371,1.4169,Friday,1.4228
1.2947,1.2955,1.2885,Monday,1.2923
1.9761,1.977,1.9669,Thursday,1.9707
1.528,1.5368,1.5222,Friday,1.5229
